patric_id,530F,530M,77F,77M,78F,78M,MG1655F,MG1655F,feature.gene_id,feature.product
fig|511145.12.peg.4180,173.727,202.737,216.207,216.175,119.531,151.227,126.956,108.801,948570,Single-stranded DNA-binding protein
fig|511145.12.peg.1344,13.3027,21.6933,148.037,103.374,125.745,107.588,127.24,108.856,945871,Uncharacterized protein YcjD
fig|511145.12.peg.1446,91.4807,124.371,108.076,71.0818,135.992,145.255,106.883,109,945943,"Putative uncharacterized protein ydbL, may be related to amine metabolism"
fig|511145.12.peg.4285,312.534,254.981,4.77928,13.8751,237.919,279.344,40.9349,109.246,948668,Fumarate reductase subunit D
fig|511145.12.peg.3764,170.555,97.3579,262.938,246.42,110.282,160.153,124.671,109.521,948154,UPF0701 protein YicC
fig|511145.12.peg.3042,22.2109,21.025,63.0293,108.92,52.2407,64.9047,78.5568,109.557,947439,Putative pre-16S rRNA nuclease YqgF
fig|511145.12.peg.2590,148.664,173.287,46.6039,73.6136,86.4135,111.465,103.743,109.582,947029,Exported zinc metalloprotease YfgC precursor
fig|511145.12.peg.3048,41.0329,26.813,128.264,117.958,46.9693,54.801,68.5047,110.13,947429,"Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.66)"
fig|511145.12.peg.2143,82.4593,75.303,159.341,153.954,39.0385,56.9529,89.9933,110.629,946597,Uridine kinase (EC 2.7.1.48)
fig|511145.12.peg.4095,90.8114,96.8205,176.948,203.853,68.9744,77.8665,129.369,110.72,948485,Transcription antitermination protein NusG
fig|511145.12.peg.755,0,0,364.071,360.112,191.793,382.034,39.136,110.907,0,hypothetical protein
fig|511145.12.peg.2184,408.175,142.862,49.0115,72.2035,49.0539,54.3721,129.715,110.951,949080,Nickel/cobalt homeostasis protein RcnB
fig|511145.12.peg.1684,280.849,115.434,98.5459,94.4238,222.893,125.763,155.116,111.048,944840,Mannose-6-phosphate isomerase (EC 5.3.1.8)
fig|511145.12.peg.3491,418.916,149.559,824.271,530.984,499.61,530.291,440.573,111.096,0,hypothetical protein
fig|511145.12.peg.2678,75.2979,110.895,263.772,263.389,71.2348,96.8858,107.374,111.099,947055,ATP-dependent RNA helicase SrmB
fig|511145.12.peg.1,86.1553,44.9289,114.051,183.395,135.754,110.345,94.9579,111.105,945803,Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)
fig|511145.12.peg.3315,0,0,44.875,67.9414,102.157,94.3432,77.0756,111.145,947735,Uncharacterized protein YhcF
fig|511145.12.peg.2320,89.0658,82.9072,162.286,153.882,117.416,119.634,114.639,111.181,946614,DNA gyrase subunit A (EC 5.99.1.3)
fig|511145.12.peg.1933,202.46,186.583,53.7266,42.678,180.044,165.047,174.876,111.186,946527,Pyruvate kinase (EC 2.7.1.40)
fig|511145.12.peg.4527,51.3533,61.5258,15.4396,5.53777,139.407,197.499,92.1942,111.433,948904,Uncharacterized glycyl radical protein YjjI
fig|511145.12.peg.3142,3759.27,4933.26,137.802,170.713,871.019,730.067,414.888,112.067,947533,Glycogen synthesis protein GlgS
fig|511145.12.peg.4429,0,0,156.121,110.165,89.3237,94.072,115.661,112.183,4056034,IS1 protein InsB
fig|511145.12.peg.3979,0,0,107.753,0,0,0,0,112.35,7751621,Uncharacterized protein YshB
fig|511145.12.peg.3836,252.617,293.881,54.3418,36.9589,178.996,304.71,121.704,112.611,948225,Chromate reductase (EC 1.6.5.2)
fig|511145.12.peg.111,81.782,59.6814,136.707,168.892,134.463,151.612,129.204,112.704,948869,Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)
fig|511145.12.peg.3601,35.4079,50.9536,93.4583,122.194,74.0752,77.779,147.811,112.792,948012,23S rRNA (adenine(2030)-N(6))-methyltransferase (EC 2.1.1.266)
fig|511145.12.peg.4278,19.0145,18.3766,116.393,136.295,45.3803,71.1847,79.8394,113.09,948662,"Lysine 2,3-aminomutase (EC 5.4.3.2)"
fig|511145.12.peg.437,121.854,45.3189,237.262,247.551,86.3135,111.874,122.946,113.411,945064,"(2E,6E)-farnesyl diphosphate synthase (EC 2.5.1.10) @ Dimethylallyltransferase (EC 2.5.1.1)"
fig|511145.12.peg.1259,80.0801,160.831,182.825,180.006,111.949,113.172,186.649,113.45,949002,Peptide chain release factor 1
fig|511145.12.peg.4457,997.197,577.611,0,0,0,0,123.92,113.493,948843,Chaperone protein FimC
fig|511145.12.peg.3017,682.376,184.383,121.988,102.669,119.669,101.924,131.797,113.583,947398,Protein of unknown function DUF541
fig|511145.12.peg.4039,732.648,1082.65,57.8791,33.2579,690.721,552.705,332.041,113.614,948416,UPF0381 protein YiiS
fig|511145.12.peg.602,106.371,66.7118,88.9902,114.914,101.907,97.5325,137.032,113.622,945778,Oxygen-insensitive NAD(P)H nitroreductase (EC 1.-.-.-) / Dihydropteridine reductase (EC 1.5.1.34)
fig|511145.12.peg.668,72.7259,67.9877,238.24,249.161,90.4296,114.634,145.471,113.732,945237,Ribosomal silencing factor RsfA
fig|511145.12.peg.451,62.3073,22.6257,148.261,120.068,40.3097,61.1865,59.3081,113.752,945521,Hypothetical lipoprotein YajG precursor
fig|511145.12.peg.1546,123.631,126.856,94.2633,123.872,162.315,109.643,88.0161,113.824,946031,NAD-dependent malic enzyme (EC 1.1.1.38)
fig|511145.12.peg.2479,76.9874,77.9489,29.8715,30.0394,59.3907,46.8476,102.458,113.974,947395,Two-component transcriptional response regulator YpdB
fig|511145.12.peg.701,61.4797,86.9998,84.0624,81.3868,119.24,130.763,143.631,114.073,945285,"N-acetylglucosamine-6P-responsive transcriptional repressor NagC, ROK family"
fig|511145.12.peg.798,188.388,44.1366,513.597,438.771,52.7033,47.2879,68.3649,115.008,945381,Pectinesterase (EC 3.1.1.11)
fig|511145.12.peg.4007,15.3339,19.5678,15.6509,5.66928,220.149,136.597,105.583,115.149,948395,Formate dehydrogenase O beta subunit (EC 1.2.1.2)
fig|511145.12.peg.4135,62.0176,65.7707,101.573,99.8784,78.0687,105.361,90.6815,115.651,948519,LSU rRNA pseudouridine(2604) synthase (EC 5.4.99.21)
fig|511145.12.peg.2055,153.929,123.893,34.4753,39.8077,78.7511,53.7531,73.0069,116.876,946489,Protein MtfA
fig|511145.12.peg.3656,65.2697,0,0,0,42.6235,0,0,116.927,0,hypothetical protein
fig|511145.12.peg.857,208.602,283.164,36.1116,23.9463,350.877,283.002,151.298,117.069,945459,"Oligopeptide transport substrate-binding protein @ Glutathione ABC transporter, substrate-binding protein GsiB"
fig|511145.12.peg.3707,132.429,90.2213,68.6878,64.7633,212.878,201.871,210.832,117.364,948124,L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1)
fig|511145.12.peg.981,66.0845,63.8672,76.4992,95.0925,80.1956,104.586,113.408,117.566,945563,Flavodoxin reductases (ferredoxin-NADPH reductases) family 1
fig|511145.12.peg.2415,309.997,165.222,659.829,180.083,581.851,303.98,143.956,117.627,0,hypothetical protein
fig|511145.12.peg.2839,77.0728,92.848,158.243,151.943,206.701,145.627,165.867,117.689,947211,5'-nucleotidase SurE (EC 3.1.3.5) @ Exopolyphosphatase (EC 3.6.1.11)
fig|511145.12.peg.1092,736.662,2059.26,65.9061,65.8188,117.254,124.896,135.799,118.205,945613,Putative outer membrane lipoprotein
fig|511145.12.peg.3243,89.2171,93.057,55.0976,54.7316,84.6732,107.856,162.806,118.233,947662,UPF0102 protein YraN
fig|511145.12.peg.2610,84.9542,163.919,391.721,427.274,151.207,188.844,138.861,118.239,946983,GTP-binding protein EngA
fig|511145.12.peg.431,137.55,67.4832,199.532,241.776,169.413,153.995,154.822,118.902,946453,"6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)"
fig|511145.12.peg.3019,406.079,482.015,81.8845,66.5416,141.447,141.389,119.249,119.09,947416,Protein involved in stability of MscS mechanosensitive channel
fig|511145.12.peg.104,136.077,146.219,137.548,218.057,155.267,161.159,205.112,119.161,945630,DNA gyrase inhibitor YacG
fig|511145.12.peg.3749,0,0,134.821,162.766,122.474,134.127,85.461,119.169,948151,Lipopolysaccharide core biosynthesis protein RfaS
fig|511145.12.peg.587,0,0,47.0537,31.2863,41.4403,14.1389,165.106,119.458,948797,"Acid phosphatase transcriptional regulator AppY, AraC family"
fig|511145.12.peg.664,108.191,85.9468,114.391,131.357,80.1667,54.3319,106.083,119.602,945241,Septum-associated rare lipoprotein A
fig|511145.12.peg.3616,1415.63,1043.51,257.881,168.875,3359.06,906.06,597.719,119.711,948026,Chaperone HdeB
fig|511145.12.peg.204,146.943,144.452,133.681,77.1222,157.435,151.41,147.634,119.726,949113,Protein RcsF
fig|511145.12.peg.3738,0.689455,0.765164,246.063,226.263,214.173,189.315,138.654,119.781,948137,Lipopolysaccharide biosynthesis associated protein HtrL
fig|511145.12.peg.3770,67.0276,66.08,143.187,142.886,107.481,122.855,127.294,119.796,948159,"Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2) / GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II"
fig|511145.12.peg.1124,207.203,81.2112,208.288,135.346,4.23407,2.11565,142.074,119.83,947456,Flagellar protein FlgJ [peptidoglycan hydrolase]
fig|511145.12.peg.3390,319.037,325.373,1237.17,1164.28,1908.18,755.111,365.163,119.897,947792,SSU ribosomal protein S11p (S14e)
fig|511145.12.peg.112,260.542,303.052,200.615,222.334,417.811,403.372,266.1,120.316,948877,"1,6-anhydro-N-acetylmuramyl-L-alanine amidase"
fig|511145.12.peg.86,220.29,191.668,76.071,101.616,118.803,121.859,128.595,120.587,944806,16S rRNA (cytosine(1402)-N(4))-methyltransferase (EC 2.1.1.199)
fig|511145.12.peg.3743,0,0.660604,109.535,122.593,133.58,134.729,112.417,120.922,948147,"Lipopolysaccharide 1,2-N-acetylglucosaminetransferase (EC 2.4.1.56)"
fig|511145.12.peg.1880,7.89164,7.73731,216.545,239.189,90.5944,110.465,121.641,121.303,946328,Ribonuclease D (EC 3.1.26.3)
fig|511145.12.peg.3826,63.5873,43.6648,248.742,241.131,140.398,155.591,165.894,121.512,948217,Chromosomal replication initiator protein DnaA
fig|511145.12.peg.3634,781.648,526.253,226.849,73.7058,1.16844,1.90271,266.895,121.657,948042,c-di-GMP phosphodiesterase (EC 3.1.4.52) => PdeH
fig|511145.12.peg.2263,37.9449,16.0076,180.307,180.368,57.2588,200.626,96.0161,122.215,946686,Murein DD-endopeptidase MepS @ Murein LD-carboxypeptidase (EC 3.4.17.13)
fig|511145.12.peg.846,332.896,147.774,408.89,415.198,83.6743,153.872,124.402,122.351,945441,"L,D-transpeptidase => YbiS"
fig|511145.12.peg.837,251.458,27.2044,92.9909,104.85,120.688,99.2135,104.646,122.361,945621,"Glutamine ABC transporter, permease protein GlnP"
fig|511145.12.peg.4091,97.6451,28.1052,298.233,271.498,77.1975,134.55,99.1761,122.554,948479,Pantothenate kinase (EC 2.7.1.33)
fig|511145.12.peg.1360,561.431,150.276,83.06,92.2894,120.645,99.405,76.4231,122.588,945887,"Phage shock protein A @ Suppressor of sigma54-dependent transcription, PspA-like"
fig|511145.12.peg.1510,0,53.2811,0,0,0,0,92.0058,122.691,0,hypothetical protein
fig|511145.12.peg.1074,170.801,116.225,0,0,0,0,101.603,122.801,0,hypothetical protein
fig|511145.12.peg.1908,106.169,55.651,227.408,229.251,107.294,145.585,105.491,122.982,946096,Tail-specific protease precursor (EC 3.4.21.102)
fig|511145.12.peg.3032,108.049,97.1917,215.972,224.392,86.4955,76.6806,128.19,123.068,947432,Biosynthetic arginine decarboxylase (EC 4.1.1.19)
fig|511145.12.peg.384,38.1988,56.9835,254.028,256.615,386.479,234.88,187.38,123.098,946900,Transposase InsE for insertion sequence IS3E
fig|511145.12.peg.3928,93.7547,68.0062,124.846,97.6191,81.3025,103.657,155.03,123.352,948357,Uncharacterized putative hydrolase YigB
fig|511145.12.peg.697,104.306,96.4407,86.0726,93.2094,937.475,545.107,217.267,123.497,945281,Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4)
fig|511145.12.peg.184,161.505,136.841,278.015,255.911,239.023,184.845,159.769,123.511,944870,Outer membrane protein assembly factor YaeT
fig|511145.12.peg.3382,34.7833,38.2133,124.852,121.167,86.214,87.8281,84.9303,123.604,947789,16S rRNA (cytosine(967)-C(5))-methyltransferase (EC 2.1.1.176)
fig|511145.12.peg.54,182.671,125.745,157.189,171.575,134.216,146.931,113.676,123.659,944812,Periplasmic chaperone and peptidyl-prolyl cis-trans isomerase of outer membrane proteins SurA (EC 5.2.1.8)
fig|511145.12.peg.1689,99.2035,134.73,98.6759,100.715,175.326,156.105,72.8641,123.784,946150,Transcriptional repressor UidR
fig|511145.12.peg.1683,85.9561,61.0067,471.182,474.593,325.567,343.981,88.9886,123.861,946826,"Fumarate hydratase class I, aerobic (EC 4.2.1.2)"
fig|511145.12.peg.4040,694.441,826.629,40.4336,34.6497,495.211,285.04,215.944,123.924,948415,Universal stress protein D
fig|511145.12.peg.3729,833.07,606.616,155.778,130.307,343.068,183.338,135.286,124.305,948132,Glutaredoxin 3 (Grx3)
fig|511145.12.peg.1023,0,0,125.578,74.3872,47.8075,105.636,77.5359,124.505,1450250,IS1 protein InsA
fig|511145.12.peg.4079,110.428,30.3762,103.823,136.256,1129.94,610.537,232.564,125.436,948455,N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)
fig|511145.12.peg.4081,94.8871,36.13,119.538,127.311,1009.65,530.4,264.717,125.579,948463,Argininosuccinate lyase (EC 4.3.2.1)
fig|511145.12.peg.211,98.9949,169.427,31.2127,49.0294,100.376,106.884,165.424,125.682,946286,UPF0294 protein YafD
fig|511145.12.peg.2847,105.651,325.157,104.946,74.9598,573.385,2387.21,146.405,125.734,947217,Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)
fig|511145.12.peg.966,209.378,266.238,104.108,130.534,292.027,153.491,158.334,125.836,947253,Membrane alanine aminopeptidase N (EC 3.4.11.2)
fig|511145.12.peg.169,497.63,272.073,95.1732,83.8703,254.653,217.115,193.048,126.06,947044,UPF0325 protein YaeH
fig|511145.12.peg.1544,25.3319,46.0249,14.5124,81.3131,57.4479,124.569,96.9781,126.13,946040,Antitoxin HigA
fig|511145.12.peg.3230,0,0,89.8178,0,0,0,47.9651,126.194,0,hypothetical protein
fig|511145.12.peg.3376,76.2915,55.1191,127.928,132.971,122.933,123.414,158.266,126.397,947783,Threonylcarbamoyl-AMP synthase (EC 2.7.7.87)
fig|511145.12.peg.4158,108.235,59.5356,136.646,165.948,76.0018,104.361,88.8957,127.155,948541,Glycerol-3-phosphate acyltransferase (EC 2.3.1.15)
fig|511145.12.peg.1330,88.5793,56.3708,35.4307,70.141,119.027,64.6085,103.952,127.6,944936,Inner membrane protein yciS
fig|511145.12.peg.4279,59.5433,35.333,170.163,148.315,86.6763,92.4087,100.416,128.165,948661,Translation elongation factor P
fig|511145.12.peg.3564,95.2886,84.7723,164.559,106.713,207.922,163.84,111.675,128.342,947977,16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171)
fig|511145.12.peg.4134,234.217,72.0148,42.0324,18.9151,265.634,375.695,283.076,128.436,948520,Alpha-aspartyl dipeptidase Peptidase E (EC 3.4.13.21)
fig|511145.12.peg.3298,444.081,460.012,209.239,200.293,388.639,307.89,264.513,128.879,947721,PTS IIA-like nitrogen-regulatory protein PtsN
fig|511145.12.peg.3132,110.712,131.999,43.4665,42.6866,154.391,192.842,136.052,128.965,947035,Zinc transporter ZupT
fig|511145.12.peg.1513,162.763,325.229,90.853,125.813,104.543,136.493,173.8,129.125,946008,Inner membrane protein YdcZ
fig|511145.12.peg.756,134.291,98.7967,327.544,394.008,376.018,328.806,88.167,129.161,945303,2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)
fig|511145.12.peg.2631,134.166,144.405,256.558,265.908,194.85,174.949,170.259,129.359,947004,Cysteine desulfurase (EC 2.8.1.7) => IscS
fig|511145.12.peg.3919,94.9182,106.214,121.603,120.821,173.045,103.308,168.426,129.484,948587,Uroporphyrinogen-III synthase (EC 4.2.1.75)
fig|511145.12.peg.3706,65.0955,63.8747,53.1482,48.7601,117.867,124.405,175.355,129.574,948103,Selenocysteine-specific translation elongation factor
fig|511145.12.peg.3854,210.392,106.977,326.318,191.784,126.392,133.185,208.204,129.589,948246,N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)
fig|511145.12.peg.177,173.362,218.794,396.337,331.454,178.11,132.948,137.553,129.633,944989,Uridylate kinase (EC 2.7.4.22)
fig|511145.12.peg.3870,75.9839,46.6409,26.8725,33.8541,191.466,189.323,177.015,129.643,948257,Protein ViaA
fig|511145.12.peg.3823,124.72,155.422,170.424,185.011,153.338,143.368,135.368,129.81,948211,DNA gyrase subunit B (EC 5.99.1.3)
fig|511145.12.peg.216,63.3675,94.4576,163.073,231.998,139.707,165.484,118.601,130.043,946955,Ribonuclease HI (EC 3.1.26.4)
fig|511145.12.peg.3324,218.753,300.485,222.088,163.29,195.721,320.25,268.733,130.208,944774,ClpXP protease specificity-enhancing factor SspB
fig|511145.12.peg.1862,75.7965,36.4752,38.9973,52.6075,167.8,225.965,136.655,130.279,0,hypothetical protein
fig|511145.12.peg.2634,25.9118,10.4091,790.261,774.825,39.2115,211.69,89.7762,130.521,947285,Inositol-1-monophosphatase (EC 3.1.3.25)
fig|511145.12.peg.4050,321.294,163.292,258.468,331.08,266.595,312.532,223.828,130.522,948429,ATP-dependent protease subunit HslV (EC 3.4.25.2)
fig|511145.12.peg.4128,0,0,0,0,0,0,0,130.66,0,hypothetical protein
fig|511145.12.peg.2530,16.2765,12.4599,49.3184,62.4679,52.7725,64.0064,85.1373,130.69,946916,N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)
fig|511145.12.peg.2002,690.909,757.652,384.024,255.945,1555.11,2195.96,200.541,130.91,948833,"L-cystine ABC transporter (wide substrate range), substrate-binding protein FliY"
fig|511145.12.peg.716,189.381,165.502,149.212,145.594,220.727,180.608,142.273,130.92,945272,"SeqA protein, negative modulator of initiation of replication"
fig|511145.12.peg.3372,104.649,49.916,169.11,83.2242,0,103.598,174.143,130.921,0,hypothetical protein
fig|511145.12.peg.3134,105.739,158.316,155.405,155.301,286.902,269.026,181.56,131.15,947526,"3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12)"
fig|511145.12.peg.4258,2202,3448.51,74.0859,120.087,263.94,208.324,164.088,131.765,948647,"Uncharacterized protein YjdJ, possible GNAT acetyltransferase"
fig|511145.12.peg.673,210.704,325.119,261.806,229.528,172.34,175.836,151.858,132.211,947497,Leucyl-tRNA synthetase (EC 6.1.1.4)
fig|511145.12.peg.4281,190.303,302.137,117.489,79.6825,65.1176,24.2933,107.526,132.386,2847737,Entericidin B
fig|511145.12.peg.2790,579.191,863.137,2594.26,1050.84,817.821,671.546,362.114,132.934,947170,RecA protein
fig|511145.12.peg.2117,0,0,297.338,316.2,146.279,155.666,120.38,133.018,947117,dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)
fig|511145.12.peg.2927,68.698,82.4149,64.693,75.529,115.335,88.2709,124.597,133.523,947301,"FIG001592: Phosphocarrier protein kinase/phosphorylase, nitrogen regulation associated"
fig|511145.12.peg.3436,32.4197,8.63158,154.723,241.946,98.4876,187.046,200.576,133.545,947844,tRNA 5-methylaminomethyl-2-thiouridine synthase subunit TusB
fig|511145.12.peg.3253,120.453,81.3087,19.2666,6.09386,183.526,310.665,210.432,133.837,949115,Uncharacterized protease YhbU
fig|511145.12.peg.1414,0,35.1621,0,0,0,0,180.254,133.847,945911,"Phage head, head-DNA stabilization protein D"
fig|511145.12.peg.2182,152.933,324.951,97.5155,185.242,221.693,185.145,258.696,134.322,947114,Transcriptional repressor RcnR
fig|511145.12.peg.3251,322.021,367.532,99.3592,53.1447,700.391,593.285,545.647,134.347,947670,Uncharacterized N-acetyltransferase YhbS
fig|511145.12.peg.4049,155.241,73.1347,149.386,160.535,129.826,154.939,130.462,134.364,948430,ATP-dependent hsl protease ATP-binding subunit HslU
fig|511145.12.peg.1657,323.73,618.207,36.9942,28.8249,110.216,69.7132,208.264,134.694,946133,Uncharacterized protein YnfE
fig|511145.12.peg.4363,200.238,106.911,188.395,172.679,166.372,114.336,158.253,134.958,948753,"Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11)"
fig|511145.12.peg.2784,210.766,330.656,135.542,151.212,112.972,109.389,175.573,134.992,945776,Fructose-1-phosphate phosphatase YqaB (EC 3.1.3.-)
fig|511145.12.peg.2110,0,0,128.056,137.727,167.348,115.307,118.975,135.925,947041,"Beta-1,6-galactofuranosyltransferase WbbI"
fig|511145.12.peg.125,139.785,226.215,68.5656,64.9806,186.835,185.865,255.322,136.122,947736,Blue copper oxidase CueO precursor
fig|511145.12.peg.147,20.8365,4.52764,247.804,240.671,68.9542,101.655,77.1189,136.242,948792,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)
fig|511145.12.peg.3688,22.1505,12.6554,117.588,195.715,109.229,130.057,194.286,136.294,948085,Putative electron transport protein YsaA
fig|511145.12.peg.921,360.303,208.844,305.179,376.006,426.918,281.2,142.9,136.302,948989,Outer membrane lipoprotein carrier protein LolA
fig|511145.12.peg.1003,253.624,665.443,124.101,80.1726,296.895,152.839,145.374,136.66,945304,Acylphosphate phosphohydrolase (EC 3.6.1.7)
fig|511145.12.peg.3519,81.4282,79.3626,316.752,299.016,125.063,172.073,138.795,136.661,947936,Rhomboid protease GlpG (EC 3.4.21.105)
fig|511145.12.peg.4339,85.4895,44.517,194.126,214.702,108.008,130.102,142.857,136.866,948726,FKBP-type peptidyl-prolyl cis-trans isomerase FklB (EC 5.2.1.8)
fig|511145.12.peg.1332,0,0,0,0,40.1709,0,25.3747,136.932,0,hypothetical protein
fig|511145.12.peg.477,58.0029,58.4546,161.329,193.538,107.176,386.397,142.071,137.214,945096,Maltose O-acetyltransferase (EC 2.3.1.79)
